property_id,date,price
hos18449915,2023-10-01,6365000000
hos18449915,2023-11-01,6299000000
hos18449915,2023-12-01,6447000000
hos18449915,2024-01-01,6441000000
hos18449915,2024-02-01,6468000000
hos18449915,2024-03-01,6422000000
hos18449915,2024-04-01,6484000000
hos18449915,2024-05-01,6447000000
hos18449915,2024-06-01,6401000000
hos18449915,2024-07-01,6376000000
hos18449915,2024-08-01,6478000000
hos18449915,2024-09-01,6656000000
hos18449915,2024-10-01,6819000000
hos18449915,2024-11-01,6863000000
hos18449915,2024-12-01,6850000000
hos18449915,2025-01-01,6784000000
hos18449915,2025-02-01,6747000000
hos18449915,2025-03-01,6693000000
hos18449915,2025-04-01,6648000000
hos18449915,2025-05-01,6629000000
hos18449915,2025-06-01,6645000000
hos18449915,2025-07-01,6701000000
hos18449915,2025-08-01,6727000000
hos18449915,2025-09-01,6722000000
hos18449915,2025-10-01,6812000000
hos18449915,2025-11-01,6817000000
hos18449915,2025-12-01,6836000000
hos18449915,2026-01-01,6837000000
hos18449915,2026-02-01,6800000000
hos40749633,2023-03-01,2562000000
hos40749633,2023-04-01,2440000000
hos40749633,2023-05-01,2393000000
hos40749633,2023-06-01,2363000000
hos40749633,2023-07-01,2351000000
hos40749633,2023-08-01,2373000000
hos40749633,2023-09-01,2374000000
hos40749633,2023-10-01,2405000000
hos40749633,2023-11-01,2418000000
hos40749633,2023-12-01,2426000000
hos40749633,2024-01-01,2434000000
hos40749633,2024-02-01,2420000000
hos40749633,2024-03-01,2407000000
hos40749633,2024-04-01,2418000000
hos40749633,2024-05-01,2420000000
hos40749633,2024-06-01,2415000000
hos40749633,2024-07-01,2439000000
hos40749633,2024-08-01,2506000000
hos40749633,2024-09-01,2631000000
hos40749633,2024-10-01,2695000000
hos40749633,2024-11-01,2725000000
hos40749633,2024-12-01,2713000000
hos40749633,2025-01-01,2734000000
hos40749633,2025-02-01,2760000000
hos40749633,2025-03-01,2787000000
hos40749633,2025-04-01,2796000000
hos40749633,2025-05-01,2830000000
hos40749633,2025-06-01,2830000000
hos40749633,2025-07-01,2862000000
hos40749633,2025-08-01,2853000000
hos40749633,2025-09-01,2863000000
hos40749633,2025-10-01,2886000000
hos40749633,2025-11-01,2851000000
hos40749633,2025-12-01,2858000000
hos40749633,2026-01-01,2903000000
hos40749633,2026-02-01,2900000000
hos39915872,2023-03-01,1917000000
hos39915872,2023-04-01,1847000000
hos39915872,2023-05-01,1794000000
hos39915872,2023-06-01,1778000000
hos39915872,2023-07-01,1756000000
hos39915872,2023-08-01,1773000000
hos39915872,2023-09-01,1789000000
hos39915872,2023-10-01,1797000000
hos39915872,2023-11-01,1800000000
hos39915872,2023-12-01,1825000000
hos39915872,2024-01-01,1838000000
hos39915872,2024-02-01,1837000000
hos39915872,2024-03-01,1868000000
hos39915872,2024-04-01,1863000000
hos39915872,2024-05-01,1874000000
hos39915872,2024-06-01,1880000000
hos39915872,2024-07-01,1903000000
hos39915872,2024-08-01,1943000000
hos39915872,2024-09-01,2006000000
hos39915872,2024-10-01,2102000000
hos39915872,2024-11-01,2102000000
hos39915872,2024-12-01,2110000000
hos39915872,2025-01-01,2091000000
hos39915872,2025-02-01,2098000000
hos39915872,2025-03-01,2101000000
hos39915872,2025-04-01,2105000000
hos39915872,2025-05-01,2104000000
hos39915872,2025-06-01,2126000000
hos39915872,2025-07-01,2124000000
hos39915872,2025-08-01,2105000000
hos39915872,2025-09-01,2110000000
hos39915872,2025-10-01,2134000000
hos39915872,2025-11-01,2111000000
hos39915872,2025-12-01,2113000000
hos39915872,2026-01-01,2090000000
hos39915872,2026-02-01,2100000000
hos9997591,2023-03-01,1915000000
hos9997591,2023-04-01,1870000000
hos9997591,2023-05-01,1828000000
hos9997591,2023-06-01,1815000000
hos9997591,2023-07-01,1805000000
hos9997591,2023-08-01,1811000000
hos9997591,2023-09-01,1811000000
hos9997591,2023-10-01,1823000000
hos9997591,2023-11-01,1816000000
hos9997591,2023-12-01,1810000000
hos9997591,2024-01-01,1813000000
hos9997591,2024-02-01,1813000000
hos9997591,2024-03-01,1809000000
hos9997591,2024-04-01,1796000000
hos9997591,2024-05-01,1779000000
hos9997591,2024-06-01,1792000000
hos9997591,2024-07-01,1805000000
hos9997591,2024-08-01,1812000000
hos9997591,2024-09-01,1870000000
hos9997591,2024-10-01,1914000000
hos9997591,2024-11-01,1898000000
hos9997591,2024-12-01,1913000000
hos9997591,2025-01-01,1919000000
hos9997591,2025-02-01,1947000000
hos9997591,2025-03-01,1972000000
hos9997591,2025-04-01,1964000000
hos9997591,2025-05-01,2000000000
hos9997591,2025-06-01,1999000000
hos9997591,2025-07-01,2002000000
hos9997591,2025-08-01,1986000000
hos9997591,2025-09-01,2020000000
hos9997591,2025-10-01,2013000000
hos9997591,2025-11-01,2007000000
hos9997591,2025-12-01,2015000000
hos9997591,2026-01-01,2065000000
hos9997591,2026-02-01,2100000000
hos39941713,2023-03-01,1646000000
hos39941713,2023-04-01,1586000000
hos39941713,2023-05-01,1573000000
hos39941713,2023-06-01,1567000000
hos39941713,2023-07-01,1556000000
hos39941713,2023-08-01,1580000000
hos39941713,2023-09-01,1592000000
hos39941713,2023-10-01,1608000000
hos39941713,2023-11-01,1612000000
hos39941713,2023-12-01,1652000000
hos39941713,2024-01-01,1665000000
hos39941713,2024-02-01,1688000000
hos39941713,2024-03-01,1695000000
hos39941713,2024-04-01,1696000000
hos39941713,2024-05-01,1696000000
hos39941713,2024-06-01,1687000000
hos39941713,2024-07-01,1681000000
hos39941713,2024-08-01,1700000000
hos39941713,2024-09-01,1761000000
hos39941713,2024-10-01,1814000000
hos39941713,2024-11-01,1814000000
hos39941713,2024-12-01,1849000000
hos39941713,2025-01-01,1872000000
hos39941713,2025-02-01,1877000000
hos39941713,2025-03-01,1872000000
hos39941713,2025-04-01,1899000000
hos39941713,2025-05-01,1896000000
hos39941713,2025-06-01,1912000000
hos39941713,2025-07-01,1926000000
hos39941713,2025-08-01,1928000000
hos39941713,2025-09-01,1936000000
hos39941713,2025-10-01,1928000000
hos39941713,2025-11-01,1963000000
hos39941713,2025-12-01,1986000000
hos39941713,2026-01-01,1971000000
hos39941713,2026-02-01,1980000000
hos41099572,2023-03-01,2240000000
hos41099572,2023-04-01,2183000000
hos41099572,2023-05-01,2157000000
hos41099572,2023-06-01,2098000000
hos41099572,2023-07-01,2075000000
hos41099572,2023-08-01,2045000000
hos41099572,2023-09-01,2049000000
hos41099572,2023-10-01,2055000000
hos41099572,2023-11-01,2054000000
hos41099572,2023-12-01,2058000000
hos41099572,2024-01-01,2070000000
hos41099572,2024-02-01,2092000000
hos41099572,2024-03-01,2094000000
hos41099572,2024-04-01,2076000000
hos41099572,2024-05-01,2107000000
hos41099572,2024-06-01,2115000000
hos41099572,2024-07-01,2106000000
hos41099572,2024-08-01,2137000000
hos41099572,2024-09-01,2199000000
hos41099572,2024-10-01,2246000000
hos41099572,2024-11-01,2243000000
hos41099572,2024-12-01,2209000000
hos41099572,2025-01-01,2217000000
hos41099572,2025-02-01,2212000000
hos41099572,2025-03-01,2223000000
hos41099572,2025-04-01,2217000000
hos41099572,2025-05-01,2207000000
hos41099572,2025-06-01,2210000000
hos41099572,2025-07-01,2230000000
hos41099572,2025-08-01,2233000000
hos41099572,2025-09-01,2231000000
hos41099572,2025-10-01,2268000000
hos41099572,2025-11-01,2271000000
hos41099572,2025-12-01,2311000000
hos41099572,2026-01-01,2301000000
hos41099572,2026-02-01,2300000000
hos39658265,2023-03-01,3402000000
hos39658265,2023-04-01,3309000000
hos39658265,2023-05-01,3254000000
hos39658265,2023-06-01,3224000000
hos39658265,2023-07-01,3196000000
hos39658265,2023-08-01,3193000000
hos39658265,2023-09-01,3254000000
hos39658265,2023-10-01,3261000000
hos39658265,2023-11-01,3247000000
hos39658265,2023-12-01,3338000000
hos39658265,2024-01-01,3337000000
hos39658265,2024-02-01,3316000000
hos39658265,2024-03-01,3341000000
hos39658265,2024-04-01,3359000000
hos39658265,2024-05-01,3410000000
hos39658265,2024-06-01,3400000000
hos39658265,2024-07-01,3466000000
hos39658265,2024-08-01,3524000000
hos39658265,2024-09-01,3713000000
hos39658265,2024-10-01,3826000000
hos39658265,2024-11-01,3815000000
hos39658265,2024-12-01,3782000000
hos39658265,2025-01-01,3891000000
hos39658265,2025-02-01,3896000000
hos39658265,2025-03-01,3928000000
hos39658265,2025-04-01,3937000000
hos39658265,2025-05-01,3972000000
hos39658265,2025-06-01,3917000000
hos39658265,2025-07-01,3923000000
hos39658265,2025-08-01,3924000000
hos39658265,2025-09-01,3908000000
hos39658265,2025-10-01,3918000000
hos39658265,2025-11-01,3948000000
hos39658265,2025-12-01,4008000000
hos39658265,2026-01-01,4006000000
hos39658265,2026-02-01,4000000000
hos17758140,2023-03-01,4841000000
hos17758140,2023-04-01,4717000000
hos17758140,2023-05-01,4633000000
hos17758140,2023-06-01,4572000000
hos17758140,2023-07-01,4517000000
hos17758140,2023-08-01,4577000000
hos17758140,2023-09-01,4618000000
hos17758140,2023-10-01,4598000000
hos17758140,2023-11-01,4635000000
hos17758140,2023-12-01,4675000000
hos17758140,2024-01-01,4678000000
hos17758140,2024-02-01,4573000000
hos17758140,2024-03-01,4524000000
hos17758140,2024-04-01,4593000000
hos17758140,2024-05-01,4665000000
hos17758140,2024-06-01,4662000000
hos17758140,2024-07-01,4586000000
hos17758140,2024-08-01,4696000000
hos17758140,2024-09-01,4880000000
hos17758140,2024-10-01,4993000000
hos17758140,2024-11-01,5038000000
hos17758140,2024-12-01,5042000000
hos17758140,2025-01-01,5080000000
hos17758140,2025-02-01,5106000000
hos17758140,2025-03-01,5156000000
hos17758140,2025-04-01,5226000000
hos17758140,2025-05-01,5200000000
hos17758140,2025-06-01,5241000000
hos17758140,2025-07-01,5190000000
hos17758140,2025-08-01,5262000000
hos17758140,2025-09-01,5255000000
hos17758140,2025-10-01,5274000000
hos17758140,2025-11-01,5240000000
hos17758140,2025-12-01,5272000000
hos17758140,2026-01-01,5354000000
hos17758140,2026-02-01,5400000000
hos41041143,2023-03-01,2210000000
hos41041143,2023-04-01,2139000000
hos41041143,2023-05-01,2075000000
hos41041143,2023-06-01,2034000000
hos41041143,2023-07-01,2032000000
hos41041143,2023-08-01,2050000000
hos41041143,2023-09-01,2073000000
hos41041143,2023-10-01,2102000000
hos41041143,2023-11-01,2116000000
hos41041143,2023-12-01,2122000000
hos41041143,2024-01-01,2122000000
hos41041143,2024-02-01,2089000000
hos41041143,2024-03-01,2074000000
hos41041143,2024-04-01,2080000000
hos41041143,2024-05-01,2066000000
hos41041143,2024-06-01,2082000000
hos41041143,2024-07-01,2109000000
hos41041143,2024-08-01,2169000000
hos41041143,2024-09-01,2261000000
hos41041143,2024-10-01,2324000000
hos41041143,2024-11-01,2305000000
hos41041143,2024-12-01,2308000000
hos41041143,2025-01-01,2322000000
hos41041143,2025-02-01,2361000000
hos41041143,2025-03-01,2370000000
hos41041143,2025-04-01,2367000000
hos41041143,2025-05-01,2369000000
hos41041143,2025-06-01,2382000000
hos41041143,2025-07-01,2367000000
hos41041143,2025-08-01,2388000000
hos41041143,2025-09-01,2376000000
hos41041143,2025-10-01,2359000000
hos41041143,2025-11-01,2367000000
hos41041143,2025-12-01,2383000000
hos41041143,2026-01-01,2399000000
hos41041143,2026-02-01,2400000000
hos41028242,2023-03-01,3260000000
hos41028242,2023-04-01,3157000000
hos41028242,2023-05-01,3081000000
hos41028242,2023-06-01,3006000000
hos41028242,2023-07-01,3019000000
hos41028242,2023-08-01,3042000000
hos41028242,2023-09-01,3034000000
hos41028242,2023-10-01,3031000000
hos41028242,2023-11-01,3016000000
hos41028242,2023-12-01,3010000000
hos41028242,2024-01-01,3046000000
hos41028242,2024-02-01,2954000000
hos41028242,2024-03-01,2882000000
hos41028242,2024-04-01,2926000000
hos41028242,2024-05-01,2934000000
hos41028242,2024-06-01,2967000000
hos41028242,2024-07-01,2958000000
hos41028242,2024-08-01,3012000000
hos41028242,2024-09-01,3046000000
hos41028242,2024-10-01,3124000000
hos41028242,2024-11-01,3157000000
hos41028242,2024-12-01,3131000000
hos41028242,2025-01-01,3139000000
hos41028242,2025-02-01,3156000000
hos41028242,2025-03-01,3162000000
hos41028242,2025-04-01,3182000000
hos41028242,2025-05-01,3224000000
hos41028242,2025-06-01,3311000000
hos41028242,2025-07-01,3329000000
hos41028242,2025-08-01,3364000000
hos41028242,2025-09-01,3340000000
hos41028242,2025-10-01,3350000000
hos41028242,2025-11-01,3391000000
hos41028242,2025-12-01,3363000000
hos41028242,2026-01-01,3334000000
hos41028242,2026-02-01,3360000000
hos41041522,2023-03-01,2068000000
hos41041522,2023-04-01,1987000000
hos41041522,2023-05-01,1924000000
hos41041522,2023-06-01,1887000000
hos41041522,2023-07-01,1876000000
hos41041522,2023-08-01,1909000000
hos41041522,2023-09-01,1908000000
hos41041522,2023-10-01,1919000000
hos41041522,2023-11-01,1942000000
hos41041522,2023-12-01,1978000000
hos41041522,2024-01-01,1991000000
hos41041522,2024-02-01,1953000000
hos41041522,2024-03-01,1921000000
hos41041522,2024-04-01,1934000000
hos41041522,2024-05-01,1964000000
hos41041522,2024-06-01,1956000000
hos41041522,2024-07-01,1941000000
hos41041522,2024-08-01,1988000000
hos41041522,2024-09-01,2057000000
hos41041522,2024-10-01,2106000000
hos41041522,2024-11-01,2123000000
hos41041522,2024-12-01,2095000000
hos41041522,2025-01-01,2104000000
hos41041522,2025-02-01,2094000000
hos41041522,2025-03-01,2107000000
hos41041522,2025-04-01,2105000000
hos41041522,2025-05-01,2110000000
hos41041522,2025-06-01,2155000000
hos41041522,2025-07-01,2155000000
hos41041522,2025-08-01,2177000000
hos41041522,2025-09-01,2184000000
hos41041522,2025-10-01,2184000000
hos41041522,2025-11-01,2159000000
hos41041522,2025-12-01,2146000000
hos41041522,2026-01-01,2142000000
hos41041522,2026-02-01,2150000000
hos41051905,2023-03-01,1735000000
hos41051905,2023-04-01,1684000000
hos41051905,2023-05-01,1624000000
hos41051905,2023-06-01,1587000000
hos41051905,2023-07-01,1588000000
hos41051905,2023-08-01,1594000000
hos41051905,2023-09-01,1597000000
hos41051905,2023-10-01,1596000000
hos41051905,2023-11-01,1589000000
hos41051905,2023-12-01,1563000000
hos41051905,2024-01-01,1543000000
hos41051905,2024-02-01,1519000000
hos41051905,2024-03-01,1519000000
hos41051905,2024-04-01,1518000000
hos41051905,2024-05-01,1528000000
hos41051905,2024-06-01,1509000000
hos41051905,2024-07-01,1529000000
hos41051905,2024-08-01,1550000000
hos41051905,2024-09-01,1605000000
hos41051905,2024-10-01,1636000000
hos41051905,2024-11-01,1631000000
hos41051905,2024-12-01,1639000000
hos41051905,2025-01-01,1637000000
hos41051905,2025-02-01,1661000000
hos41051905,2025-03-01,1668000000
hos41051905,2025-04-01,1638000000
hos41051905,2025-05-01,1634000000
hos41051905,2025-06-01,1629000000
hos41051905,2025-07-01,1615000000
hos41051905,2025-08-01,1641000000
hos41051905,2025-09-01,1659000000
hos41051905,2025-10-01,1695000000
hos41051905,2025-11-01,1712000000
hos41051905,2025-12-01,1720000000
hos41051905,2026-01-01,1741000000
hos41051905,2026-02-01,1760000000
hos16921457,2023-03-01,9368000000
hos16921457,2023-04-01,9102000000
hos16921457,2023-05-01,8771000000
hos16921457,2023-06-01,8787000000
hos16921457,2023-07-01,8911000000
hos16921457,2023-08-01,8937000000
hos16921457,2023-09-01,8887000000
hos16921457,2023-10-01,8962000000
hos16921457,2023-11-01,8960000000
hos16921457,2023-12-01,9054000000
hos16921457,2024-01-01,9022000000
hos16921457,2024-02-01,8789000000
hos16921457,2024-03-01,8575000000
hos16921457,2024-04-01,8753000000
hos16921457,2024-05-01,8829000000
hos16921457,2024-06-01,8958000000
hos16921457,2024-07-01,8995000000
hos16921457,2024-08-01,9208000000
hos16921457,2024-09-01,9603000000
hos16921457,2024-10-01,9821000000
hos16921457,2024-11-01,9896000000
hos16921457,2024-12-01,9950000000
hos16921457,2025-01-01,10173000000
hos16921457,2025-02-01,10388000000
hos16921457,2025-03-01,10323000000
hos16921457,2025-04-01,10382000000
hos16921457,2025-05-01,10255000000
hos16921457,2025-06-01,10189000000
hos16921457,2025-07-01,10210000000
hos16921457,2025-08-01,10376000000
hos16921457,2025-09-01,10467000000
hos16921457,2025-10-01,10403000000
hos16921457,2025-11-01,10307000000
hos16921457,2025-12-01,10467000000
hos16921457,2026-01-01,10492000000
hos16921457,2026-02-01,10500000000
hos40964632,2023-03-01,4945000000
hos40964632,2023-04-01,4730000000
hos40964632,2023-05-01,4577000000
hos40964632,2023-06-01,4498000000
hos40964632,2023-07-01,4411000000
hos40964632,2023-08-01,4479000000
hos40964632,2023-09-01,4503000000
hos40964632,2023-10-01,4532000000
hos40964632,2023-11-01,4538000000
hos40964632,2023-12-01,4508000000
hos40964632,2024-01-01,4534000000
hos40964632,2024-02-01,4361000000
hos40964632,2024-03-01,4364000000
hos40964632,2024-04-01,4410000000
hos40964632,2024-05-01,4485000000
hos40964632,2024-06-01,4536000000
hos40964632,2024-07-01,4524000000
hos40964632,2024-08-01,4608000000
hos40964632,2024-09-01,4680000000
hos40964632,2024-10-01,4837000000
hos40964632,2024-11-01,4832000000
hos40964632,2024-12-01,4841000000
hos40964632,2025-01-01,4863000000
hos40964632,2025-02-01,4828000000
hos40964632,2025-03-01,4900000000
hos40964632,2025-04-01,4868000000
hos40964632,2025-05-01,4918000000
hos40964632,2025-06-01,4961000000
hos40964632,2025-07-01,4963000000
hos40964632,2025-08-01,4949000000
hos40964632,2025-09-01,5064000000
hos40964632,2025-10-01,5080000000
hos40964632,2025-11-01,5125000000
hos40964632,2025-12-01,5152000000
hos40964632,2026-01-01,5203000000
hos40964632,2026-02-01,5180000000
hos40999160,2023-03-01,9774000000
hos40999160,2023-04-01,9334000000
hos40999160,2023-05-01,9082000000
hos40999160,2023-06-01,8980000000
hos40999160,2023-07-01,8997000000
hos40999160,2023-08-01,9087000000
hos40999160,2023-09-01,9047000000
hos40999160,2023-10-01,9127000000
hos40999160,2023-11-01,9109000000
hos40999160,2023-12-01,9094000000
hos40999160,2024-01-01,9155000000
hos40999160,2024-02-01,9048000000
hos40999160,2024-03-01,8982000000
hos40999160,2024-04-01,9042000000
hos40999160,2024-05-01,9114000000
hos40999160,2024-06-01,9133000000
hos40999160,2024-07-01,9201000000
hos40999160,2024-08-01,9305000000
hos40999160,2024-09-01,9561000000
hos40999160,2024-10-01,9807000000
hos40999160,2024-11-01,9991000000
hos40999160,2024-12-01,10250000000
hos40999160,2025-01-01,10258000000
hos40999160,2025-02-01,10309000000
hos40999160,2025-03-01,10453000000
hos40999160,2025-04-01,10501000000
hos40999160,2025-05-01,10651000000
hos40999160,2025-06-01,10706000000
hos40999160,2025-07-01,10652000000
hos40999160,2025-08-01,10595000000
hos40999160,2025-09-01,10580000000
hos40999160,2025-10-01,10709000000
hos40999160,2025-11-01,10670000000
hos40999160,2025-12-01,10721000000
hos40999160,2026-01-01,10867000000
hos40999160,2026-02-01,11000000000
hos40999148,2023-03-01,9281000000
hos40999148,2023-04-01,9014000000
hos40999148,2023-05-01,8857000000
hos40999148,2023-06-01,8809000000
hos40999148,2023-07-01,8717000000
hos40999148,2023-08-01,8748000000
hos40999148,2023-09-01,8734000000
hos40999148,2023-10-01,8681000000
hos40999148,2023-11-01,8891000000
hos40999148,2023-12-01,8867000000
hos40999148,2024-01-01,8948000000
hos40999148,2024-02-01,8933000000
hos40999148,2024-03-01,8793000000
hos40999148,2024-04-01,8913000000
hos40999148,2024-05-01,9034000000
hos40999148,2024-06-01,9230000000
hos40999148,2024-07-01,9283000000
hos40999148,2024-08-01,9496000000
hos40999148,2024-09-01,9715000000
hos40999148,2024-10-01,10071000000
hos40999148,2024-11-01,10140000000
hos40999148,2024-12-01,10248000000
hos40999148,2025-01-01,10360000000
hos40999148,2025-02-01,10500000000
hos40999148,2025-03-01,10489000000
hos40999148,2025-04-01,10394000000
hos40999148,2025-05-01,10509000000
hos40999148,2025-06-01,10430000000
hos40999148,2025-07-01,10573000000
hos40999148,2025-08-01,10677000000
hos40999148,2025-09-01,10738000000
hos40999148,2025-10-01,10807000000
hos40999148,2025-11-01,10941000000
hos40999148,2025-12-01,10919000000
hos40999148,2026-01-01,10939000000
hos40999148,2026-02-01,11000000000
hos16519512,2023-03-01,8996000000
hos16519512,2023-04-01,8662000000
hos16519512,2023-05-01,8485000000
hos16519512,2023-06-01,8306000000
hos16519512,2023-07-01,8258000000
hos16519512,2023-08-01,8317000000
hos16519512,2023-09-01,8392000000
hos16519512,2023-10-01,8332000000
hos16519512,2023-11-01,8404000000
hos16519512,2023-12-01,8494000000
hos16519512,2024-01-01,8616000000
hos16519512,2024-02-01,8352000000
hos16519512,2024-03-01,8226000000
hos16519512,2024-04-01,8241000000
hos16519512,2024-05-01,8347000000
hos16519512,2024-06-01,8392000000
hos16519512,2024-07-01,8370000000
hos16519512,2024-08-01,8786000000
hos16519512,2024-09-01,9061000000
hos16519512,2024-10-01,9270000000
hos16519512,2024-11-01,9318000000
hos16519512,2024-12-01,9343000000
hos16519512,2025-01-01,9461000000
hos16519512,2025-02-01,9617000000
hos16519512,2025-03-01,9593000000
hos16519512,2025-04-01,9697000000
hos16519512,2025-05-01,9608000000
hos16519512,2025-06-01,9651000000
hos16519512,2025-07-01,9724000000
hos16519512,2025-08-01,9682000000
hos16519512,2025-09-01,9715000000
hos16519512,2025-10-01,9941000000
hos16519512,2025-11-01,10142000000
hos16519512,2025-12-01,10311000000
hos16519512,2026-01-01,10293000000
hos16519512,2026-02-01,10500000000
hos17087424,2023-03-01,8407000000
hos17087424,2023-04-01,8097000000
hos17087424,2023-05-01,8005000000
hos17087424,2023-06-01,7907000000
hos17087424,2023-07-01,7885000000
hos17087424,2023-08-01,7947000000
hos17087424,2023-09-01,8002000000
hos17087424,2023-10-01,7957000000
hos17087424,2023-11-01,8002000000
hos17087424,2023-12-01,8085000000
hos17087424,2024-01-01,8177000000
hos17087424,2024-02-01,7968000000
hos17087424,2024-03-01,7892000000
hos17087424,2024-04-01,7887000000
hos17087424,2024-05-01,7889000000
hos17087424,2024-06-01,7874000000
hos17087424,2024-07-01,7796000000
hos17087424,2024-08-01,8114000000
hos17087424,2024-09-01,8448000000
hos17087424,2024-10-01,8763000000
hos17087424,2024-11-01,8852000000
hos17087424,2024-12-01,8855000000
hos17087424,2025-01-01,8940000000
hos17087424,2025-02-01,8930000000
hos17087424,2025-03-01,9005000000
hos17087424,2025-04-01,9109000000
hos17087424,2025-05-01,9142000000
hos17087424,2025-06-01,9232000000
hos17087424,2025-07-01,9230000000
hos17087424,2025-08-01,9181000000
hos17087424,2025-09-01,9278000000
hos17087424,2025-10-01,9332000000
hos17087424,2025-11-01,9394000000
hos17087424,2025-12-01,9413000000
hos17087424,2026-01-01,9502000000
hos17087424,2026-02-01,9500000000
hos11076701,2023-03-01,7417000000
hos11076701,2023-04-01,7119000000
hos11076701,2023-05-01,6947000000
hos11076701,2023-06-01,6847000000
hos11076701,2023-07-01,6871000000
hos11076701,2023-08-01,6829000000
hos11076701,2023-09-01,6822000000
hos11076701,2023-10-01,6805000000
hos11076701,2023-11-01,6769000000
hos11076701,2023-12-01,6836000000
hos11076701,2024-01-01,6910000000
hos11076701,2024-02-01,6709000000
hos11076701,2024-03-01,6651000000
hos11076701,2024-04-01,6723000000
hos11076701,2024-05-01,6746000000
hos11076701,2024-06-01,6771000000
hos11076701,2024-07-01,6721000000
hos11076701,2024-08-01,6957000000
hos11076701,2024-09-01,7165000000
hos11076701,2024-10-01,7297000000
hos11076701,2024-11-01,7469000000
hos11076701,2024-12-01,7542000000
hos11076701,2025-01-01,7581000000
hos11076701,2025-02-01,7738000000
hos11076701,2025-03-01,7697000000
hos11076701,2025-04-01,7716000000
hos11076701,2025-05-01,7773000000
hos11076701,2025-06-01,7684000000
hos11076701,2025-07-01,7756000000
hos11076701,2025-08-01,7829000000
hos11076701,2025-09-01,7827000000
hos11076701,2025-10-01,7773000000
hos11076701,2025-11-01,7716000000
hos11076701,2025-12-01,7722000000
hos11076701,2026-01-01,7799000000
hos11076701,2026-02-01,7800000000
hos16702986,2023-03-01,4861000000
hos16702986,2023-04-01,4741000000
hos16702986,2023-05-01,4634000000
hos16702986,2023-06-01,4623000000
hos16702986,2023-07-01,4642000000
hos16702986,2023-08-01,4612000000
hos16702986,2023-09-01,4626000000
hos16702986,2023-10-01,4701000000
hos16702986,2023-11-01,4712000000
hos16702986,2023-12-01,4725000000
hos16702986,2024-01-01,4715000000
hos16702986,2024-02-01,4598000000
hos16702986,2024-03-01,4581000000
hos16702986,2024-04-01,4654000000
hos16702986,2024-05-01,4662000000
hos16702986,2024-06-01,4630000000
hos16702986,2024-07-01,4711000000
hos16702986,2024-08-01,4774000000
hos16702986,2024-09-01,4919000000
hos16702986,2024-10-01,4972000000
hos16702986,2024-11-01,4964000000
hos16702986,2024-12-01,5038000000
hos16702986,2025-01-01,5088000000
hos16702986,2025-02-01,5070000000
hos16702986,2025-03-01,5089000000
hos16702986,2025-04-01,5157000000
hos16702986,2025-05-01,5163000000
hos16702986,2025-06-01,5189000000
hos16702986,2025-07-01,5156000000
hos16702986,2025-08-01,5143000000
hos16702986,2025-09-01,5142000000
hos16702986,2025-10-01,5143000000
hos16702986,2025-11-01,5191000000
hos16702986,2025-12-01,5172000000
hos16702986,2026-01-01,5127000000
hos16702986,2026-02-01,5180000000
hos39724250,2023-03-01,2392000000
hos39724250,2023-04-01,2328000000
hos39724250,2023-05-01,2285000000
hos39724250,2023-06-01,2259000000
hos39724250,2023-07-01,2264000000
hos39724250,2023-08-01,2263000000
hos39724250,2023-09-01,2268000000
hos39724250,2023-10-01,2257000000
hos39724250,2023-11-01,2281000000
hos39724250,2023-12-01,2283000000
hos39724250,2024-01-01,2296000000
hos39724250,2024-02-01,2262000000
hos39724250,2024-03-01,2231000000
hos39724250,2024-04-01,2251000000
hos39724250,2024-05-01,2235000000
hos39724250,2024-06-01,2247000000
hos39724250,2024-07-01,2236000000
hos39724250,2024-08-01,2293000000
hos39724250,2024-09-01,2360000000
hos39724250,2024-10-01,2430000000
hos39724250,2024-11-01,2451000000
hos39724250,2024-12-01,2492000000
hos39724250,2025-01-01,2538000000
hos39724250,2025-02-01,2575000000
hos39724250,2025-03-01,2540000000
hos39724250,2025-04-01,2552000000
hos39724250,2025-05-01,2573000000
hos39724250,2025-06-01,2583000000
hos39724250,2025-07-01,2575000000
hos39724250,2025-08-01,2559000000
hos39724250,2025-09-01,2574000000
hos39724250,2025-10-01,2591000000
hos39724250,2025-11-01,2583000000
hos39724250,2025-12-01,2581000000
hos39724250,2026-01-01,2568000000
hos39724250,2026-02-01,2580000000
hos10272724,2023-03-01,3380000000
hos10272724,2023-04-01,3293000000
hos10272724,2023-05-01,3263000000
hos10272724,2023-06-01,3221000000
hos10272724,2023-07-01,3176000000
hos10272724,2023-08-01,3209000000
hos10272724,2023-09-01,3197000000
hos10272724,2023-10-01,3234000000
hos10272724,2023-11-01,3239000000
hos10272724,2023-12-01,3237000000
hos10272724,2024-01-01,3234000000
hos10272724,2024-02-01,3141000000
hos10272724,2024-03-01,3105000000
hos10272724,2024-04-01,3087000000
hos10272724,2024-05-01,3153000000
hos10272724,2024-06-01,3166000000
hos10272724,2024-07-01,3208000000
hos10272724,2024-08-01,3277000000
hos10272724,2024-09-01,3381000000
hos10272724,2024-10-01,3479000000
hos10272724,2024-11-01,3503000000
hos10272724,2024-12-01,3534000000
hos10272724,2025-01-01,3502000000
hos10272724,2025-02-01,3521000000
hos10272724,2025-03-01,3522000000
hos10272724,2025-04-01,3536000000
hos10272724,2025-05-01,3540000000
hos10272724,2025-06-01,3536000000
